순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
17,036570,엔씨소프트,"794,000","23,000","3.0","147,983","116,891,566,000","780,000","796,000","773,000","17,431,493,468,000","0.90","21,954,022","10,748,910","48.96",
18,105560,KB금융,"40,750","50","0.1","1,531,385","62,160,891,400","40,500","41,100","40,050","16,944,172,740,000","0.87","415,807,920","273,137,909","65.69",
19,055550,신한지주,"29,000","0","0.0","3,020,408","87,345,181,550","28,950","29,200","28,600","14,979,278,215,000","0.77","516,526,835","280,460,974","54.30",
20,066570,LG전자,"90,700","1,600","1.8","498,432","44,553,305,700","87,600","90,700","87,600","14,842,856,729,800","0.76","163,647,814","57,813,311","35.33",
21,034730,SK,"197,500","-1,500","-0.8","123,550","24,257,262,500","196,500","198,500","195,000","13,896,158,657,500","0.72","70,360,297","15,421,458","21.92",
22,018260,삼성에스디에스,"176,000","2,000","1.2","155,443","27,123,157,000","173,500","176,000","171,500","13,618,492,800,000","0.70","77,377,800","9,395,148","12.14",
23,015760,한국전력,"21,000","-400","-1.9","3,335,030","70,206,280,950","21,400","21,500","20,850","13,481,245,617,000","0.69","641,964,077","112,003,440","17.45",
24,091990,셀트리온헬스케어,"86,700","-3,000","-3.3","1,492,161","128,484,295,300","89,000","89,000","84,600","13,157,559,227,400","0.68","151,759,622","25,637,798","16.89",
25,096770,SK이노베이션,"140,500","4,000","2.9","356,967","49,353,086,000","135,500","141,000","135,000","12,991,411,742,000","0.67","92,465,564","21,973,344","23.76",
26,003550,LG,"72,200","700","1.0","225,643","16,186,374,849","70,300","72,400","70,300","12,458,624,858,200","0.64","172,557,131","60,002,555","34.77",
27,326030,SK바이오팜,"155,000","500","0.3","232,226","35,796,351,500","153,500","156,000","152,500","12,138,553,750,000","0.62","78,313,250","1,903,053","2.43",
28,032830,삼성생명,"60,300","-200","-0.3","234,502","14,050,652,600","59,900","60,500","59,400","12,060,000,000,000","0.62","200,000,000","24,858,857","12.43",
29,251270,넷마블,"135,500","2,500","1.9","529,898","70,696,016,000","132,500","136,000","130,500","11,631,704,549,000","0.60","85,842,838","19,521,380","22.74",
30,033780,KT&G,"83,100","100","0.1","272,717","22,585,961,100","83,000","83,200","82,200","11,409,006,500,700","0.59","137,292,497","57,394,260","41.80",
31,009150,삼성전기,"142,000","2,000","1.4","282,489","39,730,796,500","139,500","142,000","139,000","10,606,504,832,000","0.55","74,693,696","24,739,546","33.12",
32,090430,아모레퍼시픽,"168,500","-1,500","-0.9","162,828","27,305,249,500","168,000","170,000","166,000","9,850,255,565,000","0.51","58,458,490","17,800,921","30.45",
33,086790,하나금융지주,"30,400","450","1.5","1,495,545","44,982,088,075","29,700","30,450","29,700","9,127,358,684,800","0.47","300,242,062","190,854,693","63.57",
34,000810,삼성화재,"186,000","-1,000","-0.5","86,008","16,006,847,000","185,500","187,500","184,000","8,811,719,682,000","0.45","47,374,837","22,184,387","46.83",
35,011170,롯데케미칼,"236,500","13,500","6.0","440,130","102,183,176,500","221,000","237,000","221,000","8,106,136,593,500","0.42","34,275,419","9,777,265","28.53",
36,086280,현대글로비스,"199,500","25,000","14.3","3,238,647","645,808,039,900","171,000","222,000","170,500","7,481,250,000,000","0.39","37,500,000","13,492,554","35.98",
37,096530,씨젠,"273,000","-3,800","-1.4","916,960","249,360,586,800","274,600","281,500","263,200","7,161,887,460,000","0.37","26,234,020","4,363,078","16.63",
38,010130,고려아연,"370,500","-3,500","-0.9","39,286","14,581,838,500","371,500","377,000","368,000","6,991,335,000,000","0.36","18,870,000","4,446,011","23.56",
39,009830,한화솔루션,"43,200","0","0.0","4,735,502","202,816,320,350","43,100","44,400","41,650","6,906,146,270,400","0.36","159,864,497","31,640,028","19.79",
40,019170,신풍제약,"125,500","-3,000","-2.3","1,100,126","138,259,549,000","127,000","130,500","122,000","6,649,616,245,000","0.34","52,984,990","5,088,047","9.60",
41,018880,한온시스템,"12,250","0","0.0","644,787","7,887,589,650","12,200","12,400","12,100","6,539,050,000,000","0.34","533,800,000","110,542,967","20.71",
42,010950,S-Oil,"56,900","-1,000","-1.7","232,901","13,276,485,900","57,200","58,000","56,300","6,405,960,864,800","0.33","112,582,792","82,948,762","73.68",
43,316140,우리금융지주,"8,570","-30","-0.4","1,411,564","12,083,258,160","8,540","8,640","8,480","6,189,834,043,310","0.32","722,267,683","186,777,352","25.86",
44,352820,빅히트,"182,500","-6,500","-3.4","1,811,616","331,405,013,500","190,000","193,500","176,000","6,176,930,040,000","0.32","33,846,192","1,076,478","3.18",
45,024110,기업은행,"8,210","-10","-0.1","1,558,266","12,753,723,320","8,190","8,250","8,130","6,064,434,395,600","0.31","738,664,360","79,164,318","10.72",
46,030200,KT,"23,050","-50","-0.2","709,217","16,336,687,450","23,050","23,200","22,900","6,018,627,174,400","0.31","261,111,808","116,755,344","44.71",
47,097950,CJ제일제당,"386,500","1,000","0.3","37,641","14,571,128,000","383,500","391,500","381,500","5,818,442,889,000","0.30","15,054,186","3,538,178","23.50",
