순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
154,005250,녹십자홀딩스,"36,100","-750","-2.0","542,121","19,757,862,050","36,950","37,400","36,100","1,697,718,381,000","0.08","47,028,210","2,833,309","6.02",
155,017800,현대엘리베이,"40,400","-100","-0.2","156,721","6,306,346,400","40,350","40,400","40,100","1,648,933,716,400","0.07","40,815,191","10,280,492","25.19",
156,010120,LS ELECTRIC,"54,700","-700","-1.3","169,304","9,280,142,900","55,400","55,400","54,500","1,641,000,000,000","0.07","30,000,000","4,208,641","14.03",
157,003000,부광약품,"25,000","-450","-1.8","697,972","17,554,210,650","25,700","25,750","24,950","1,620,949,450,000","0.07","64,837,978","3,879,688","5.98",
158,006650,대한유화,"245,500","-4,500","-1.8","55,475","13,790,381,000","251,000","253,000","245,500","1,595,750,000,000","0.07","6,500,000","1,030,398","15.85",
159,000990,DB하이텍,"35,850","-850","-2.3","773,220","27,897,516,500","36,850","36,900","35,750","1,591,689,379,800","0.07","44,398,588","12,325,241","27.76",
160,047040,대우건설,"3,805","260","7.3","11,263,948","42,178,113,170","3,555","3,980","3,515","1,581,444,137,590","0.07","415,622,638","35,231,024","8.48",
161,268600,셀리버리,"191,000","6,600","3.6","152,498","28,828,514,100","186,100","193,600","182,300","1,558,007,437,000","0.07","8,157,107","718,616","8.81",
162,060250,NHN한국사이버결제,"67,300","-400","-0.6","103,350","6,956,129,000","68,400","68,600","66,700","1,545,974,748,900","0.07","22,971,393","8,133,799","35.41",
163,140410,메지온,"173,900","-2,000","-1.1","68,319","11,875,042,700","174,700","175,300","172,900","1,539,093,602,800","0.07","8,850,452","1,637,786","18.51",
164,035900,JYP Ent.,"43,250","4,100","10.5","4,682,142","198,280,378,300","40,400","43,600","40,150","1,535,266,529,000","0.07","35,497,492","7,997,145","22.53",
