cd,dt,ncv,cv,cr,ov,hv,lv
KOSPI,19940128,926.75,19.31,2.13,907.59,932.53,907.59
KOSPI,19940127,907.44,13.1,1.46,897.6,916.3,897.43
KOSPI,19940126,894.34,2.28,0.26,894.33,902.08,891.87
KOSPI,19940125,892.06,4.1,0.46,890.25,896.72,887.76
KOSPI,19940124,887.96,10.21,1.16,878.31,888.75,878.31
KOSPI,19940122,877.75,7.55,0.87,870.15,877.76,869.62
KOSPI,19940121,870.2,-8.09,-0.92,877.95,882.2,870.16
KOSPI,19940120,878.29,-8.87,-1.0,887.26,895.95,876.38
KOSPI,19940119,887.16,14.1,1.62,873.81,889.01,873.81
KOSPI,19940118,873.06,9.81,1.14,862.89,876.05,862.86
KOSPI,19940117,863.25,-5.4,-0.62,868.13,872.37,859.14
KOSPI,19940115,868.65,-10.38,-1.18,878.58,886.98,866.63
KOSPI,19940114,879.03,-19.63,-2.18,898.71,901.38,876.39
KOSPI,19940113,898.66,12.35,1.39,886.56,902.08,886.56
KOSPI,19940112,886.31,5.29,0.6,881.46,892.26,881.46
KOSPI,19940111,881.02,7.98,0.91,872.5,881.3,868.7
KOSPI,19940110,873.04,-16.97,-1.91,889.8,889.8,872.54
KOSPI,19940108,890.01,-5.24,-0.59,895.24,899.13,889.94
KOSPI,19940107,895.25,2.08,0.23,893.3,904.54,893.3
KOSPI,19940106,893.17,6.24,0.7,887.35,896.23,887.22
KOSPI,19940105,886.93,9.63,1.1,877.61,889.02,875.86
KOSPI,19940104,877.3,-2.02,-0.23,879.45,886.59,877.14
KOSPI,19940103,879.32,13.14,1.52,865.93,879.32,863.03
KOSPI,19931228,866.18,-7.7,-0.88,870.38,874.85,866.18
KOSPI,19931227,873.88,12.46,1.45,873.51,878.33,863.08
KOSPI,19931224,861.42,3.05,0.36,858.7,867.34,858.7
KOSPI,19931223,858.37,-10.23,-1.18,872.19,872.19,858.36
KOSPI,19931222,868.6,2.81,0.32,871.97,876.03,863.3
KOSPI,19931221,865.79,17.16,2.02,855.9,865.79,851.85
KOSPI,19931220,848.63,-15.37,-1.78,854.51,866.09,848.63
KOSPI,19931218,864.0,-10.1,-1.16,876.43,876.43,863.99
KOSPI,19931217,874.1,3.38,0.39,878.8,880.22,874.1
KOSPI,19931216,870.72,4.86,0.56,876.85,880.35,868.45
KOSPI,19931215,865.86,8.66,1.01,863.17,868.17,863.17
KOSPI,19931214,857.2,7.17,0.84,845.56,858.23,845.56
KOSPI,19931213,850.03,-16.85,-1.94,866.76,873.21,848.65
KOSPI,19931211,866.88,5.16,0.6,872.73,879.6,866.73
KOSPI,19931210,861.72,17.77,2.11,854.77,861.72,853.22
KOSPI,19931209,843.95,7.24,0.87,846.25,855.3,843.65
KOSPI,19931208,836.71,13.54,1.64,825.89,840.24,825.89
KOSPI,19931207,823.17,-3.32,-0.4,829.39,829.39,820.45
KOSPI,19931206,826.49,4.9,0.6,835.21,838.7,826.49
KOSPI,19931204,821.59,14.73,1.83,813.23,821.6,813.23
KOSPI,19931203,806.86,5.69,0.71,798.35,807.41,798.35
KOSPI,19931202,801.17,-7.58,-0.94,805.59,809.88,800.2
KOSPI,19931201,808.75,-2.31,-0.28,811.6,811.6,804.1
KOSPI,19931130,811.06,6.52,0.81,805.99,813.41,805.93
KOSPI,19931129,804.54,-0.97,-0.12,803.4,810.75,803.4
KOSPI,19931127,805.51,-4.53,-0.56,812.69,813.87,804.06
KOSPI,19931126,810.04,-9.38,-1.14,818.85,819.11,805.96
KOSPI,19931125,819.42,-9.56,-1.15,832.41,832.41,818.09
KOSPI,19931124,828.98,11.08,1.35,821.43,828.99,821.43
KOSPI,19931123,817.9,-16.68,-2.0,828.29,828.45,817.44
KOSPI,19931122,834.58,-11.89,-1.4,851.05,851.27,833.02
KOSPI,19931120,846.47,6.11,0.73,852.22,852.22,840.68
KOSPI,19931119,840.36,17.73,2.16,832.46,844.58,832.13
KOSPI,19931118,822.63,12.46,1.54,819.37,831.76,819.37
KOSPI,19931117,810.17,7.52,0.94,806.6,810.53,803.85
KOSPI,19931116,802.65,-8.07,-1.0,819.56,819.56,802.65
KOSPI,19931115,810.72,14.07,1.77,808.0,814.58,804.83
KOSPI,19931113,796.65,5.18,0.65,802.51,803.7,794.9
KOSPI,19931112,791.47,8.12,1.04,785.72,796.85,784.67
KOSPI,19931111,783.35,5.46,0.7,783.54,784.52,777.15
KOSPI,19931110,777.89,-2.31,-0.3,790.98,791.53,767.96
KOSPI,19931109,780.2,4.73,0.61,782.23,785.31,779.74
KOSPI,19931108,775.47,6.1,0.79,772.19,776.49,768.6
KOSPI,19931106,769.37,-3.93,-0.51,776.19,776.19,769.33
KOSPI,19931105,773.3,6.75,0.88,776.99,779.65,772.57
KOSPI,19931104,766.55,9.68,1.28,757.35,766.55,751.21
KOSPI,19931103,756.87,-2.55,-0.34,766.69,774.95,754.37
KOSPI,19931102,759.42,-2.34,-0.31,769.11,770.17,759.42
KOSPI,19931101,761.76,11.04,1.47,757.08,765.42,757.08
KOSPI,19931030,750.72,8.0,1.08,749.35,754.78,749.35
KOSPI,19931029,742.72,-0.11,-0.01,746.76,746.76,741.05
KOSPI,19931028,742.83,-2.03,-0.27,746.31,747.37,742.83
KOSPI,19931027,744.86,-3.11,-0.42,751.58,752.47,744.14
KOSPI,19931026,747.97,5.49,0.74,747.42,748.9,744.71
KOSPI,19931025,742.48,6.2,0.84,738.45,744.46,738.45
KOSPI,19931023,736.28,-0.71,-0.1,736.02,738.32,735.16
KOSPI,19931022,736.99,-4.11,-0.55,742.53,743.21,734.92
KOSPI,19931021,741.1,2.47,0.33,738.16,748.22,737.38
KOSPI,19931020,738.63,-2.61,-0.35,741.62,742.12,735.13
KOSPI,19931019,741.24,-5.95,-0.8,753.74,755.28,741.24
KOSPI,19931018,747.19,8.05,1.09,741.98,747.19,741.08
KOSPI,19931016,739.14,4.47,0.61,736.61,739.14,735.44
KOSPI,19931015,734.67,-3.1,-0.42,741.57,743.87,733.9
KOSPI,19931014,737.77,-2.62,-0.35,746.83,752.33,737.21
KOSPI,19931013,740.39,16.82,2.32,724.6,740.39,724.6
KOSPI,19931012,723.57,1.48,0.2,727.41,729.66,722.9
KOSPI,19931011,722.09,9.74,1.37,711.07,722.09,711.07
KOSPI,19931009,712.35,-2.23,-0.31,712.42,715.75,712.35
KOSPI,19931008,714.58,-3.24,-0.45,718.2,720.54,714.23
KOSPI,19931007,717.82,0.92,0.13,717.37,719.87,717.37
KOSPI,19931006,716.9,-0.81,-0.11,718.24,718.34,713.02
KOSPI,19931005,717.71,2.66,0.37,718.14,720.75,716.0
KOSPI,19931004,715.05,-4.5,-0.63,715.24,715.64,712.79
KOSPI,19931002,719.55,0.68,0.09,719.4,724.0,719.4
KOSPI,19930928,718.87,1.04,0.14,716.38,718.87,714.77
KOSPI,19930927,717.83,14.28,2.03,707.04,717.83,707.04
KOSPI,19930925,703.55,1.35,0.19,702.33,703.55,702.33
KOSPI,19930924,702.2,-1.29,-0.18,706.85,708.26,700.54
KOSPI,19930923,703.49,5.93,0.85,699.15,705.67,699.15
KOSPI,19930922,697.56,2.9,0.42,695.94,699.63,695.94
KOSPI,19930921,694.66,-0.46,-0.07,696.03,696.03,692.63
KOSPI,19930920,695.12,9.18,1.34,689.37,696.14,689.37
KOSPI,19930918,685.94,-2.4,-0.35,686.38,688.32,685.91
KOSPI,19930917,688.34,1.95,0.28,684.75,689.09,682.09
KOSPI,19930916,686.39,-5.05,-0.73,689.89,690.85,685.78
KOSPI,19930915,691.44,-3.93,-0.57,696.33,698.44,690.64
KOSPI,19930914,695.37,-5.38,-0.77,700.67,702.58,694.57
KOSPI,19930913,700.75,4.14,0.59,696.81,706.4,696.81
KOSPI,19930911,696.61,-0.15,-0.02,696.63,696.63,690.24
KOSPI,19930910,696.76,0.62,0.09,695.59,700.9,695.59
KOSPI,19930909,696.14,12.54,1.83,688.0,700.84,688.0
KOSPI,19930908,683.6,-7.35,-1.06,689.46,693.59,682.41
KOSPI,19930907,690.95,15.18,2.25,673.58,691.67,673.58
KOSPI,19930906,675.77,10.11,1.52,660.68,675.9,659.6
KOSPI,19930904,665.66,-14.7,-2.16,677.39,677.39,665.66
KOSPI,19930903,680.36,2.33,0.34,677.06,685.33,677.06
KOSPI,19930902,678.03,3.17,0.47,671.04,679.75,668.24
KOSPI,19930901,674.86,9.98,1.5,664.1,674.88,656.27
KOSPI,19930831,664.88,-7.24,-1.08,678.17,678.57,659.9
KOSPI,19930830,672.12,-17.7,-2.57,687.31,687.32,672.06
KOSPI,19930828,689.82,3.95,0.58,688.06,690.05,683.64
KOSPI,19930827,685.87,-9.87,-1.42,695.07,698.49,684.52
KOSPI,19930826,695.74,-9.36,-1.33,703.14,704.82,695.74
KOSPI,19930825,705.1,-9.93,-1.39,711.98,715.08,705.1
KOSPI,19930824,715.03,-12.03,-1.65,720.45,720.45,715.03
KOSPI,19930823,727.06,-7.33,-1.0,733.04,733.04,726.71
KOSPI,19930821,734.39,4.53,0.62,733.46,736.91,731.4
KOSPI,19930820,729.86,-8.11,-1.1,734.31,745.42,729.86
KOSPI,19930819,737.97,24.79,3.48,723.09,742.27,716.87
KOSPI,19930818,713.18,24.24,3.52,690.8,713.18,690.8
KOSPI,19930817,688.94,-2.73,-0.39,684.15,697.96,679.76
KOSPI,19930816,691.67,25.0,3.75,666.8,692.26,666.8
KOSPI,19930814,666.67,-26.9,-3.88,670.12,671.54,666.67
KOSPI,19930813,693.57,-32.37,-4.46,703.15,703.15,693.57
KOSPI,19930812,725.94,2.29,0.32,721.4,725.97,720.3
KOSPI,19930811,723.65,4.21,0.59,723.14,727.49,718.66
KOSPI,19930810,719.44,9.85,1.39,710.14,719.44,710.14
KOSPI,19930809,709.59,-7.29,-1.02,712.43,713.0,709.57
KOSPI,19930807,716.88,-4.6,-0.64,719.03,719.03,712.8
KOSPI,19930806,721.48,-10.57,-1.44,730.03,730.03,721.34
KOSPI,19930805,732.05,12.03,1.67,719.74,732.25,719.74
KOSPI,19930804,720.02,-1.52,-0.21,721.2,721.82,716.9
KOSPI,19930803,721.54,2.09,0.29,721.13,723.55,716.36
KOSPI,19930802,719.45,-10.49,-1.44,724.4,724.41,719.45
KOSPI,19930731,729.94,-0.56,-0.08,724.23,731.98,720.84
KOSPI,19930730,730.5,-12.71,-1.71,742.2,742.2,730.5
KOSPI,19930729,743.21,-5.82,-0.78,747.91,747.91,741.87
KOSPI,19930728,749.03,-1.45,-0.19,752.38,753.02,748.76
KOSPI,19930727,750.48,5.41,0.73,746.12,750.49,744.31
KOSPI,19930726,745.07,3.24,0.44,740.7,745.59,740.7
KOSPI,19930724,741.83,0.02,0.0,745.58,745.64,741.8
KOSPI,19930723,741.81,-4.75,-0.64,743.61,743.61,738.68
KOSPI,19930722,746.56,-5.38,-0.72,753.01,753.48,745.13
KOSPI,19930721,751.94,2.08,0.28,751.32,756.36,751.32
KOSPI,19930720,749.86,0.48,0.06,752.47,753.85,749.28
KOSPI,19930719,749.38,-9.79,-1.29,756.02,756.05,749.38
KOSPI,19930716,759.17,-3.23,-0.42,761.6,762.41,756.44
KOSPI,19930715,762.4,-0.56,-0.07,764.36,765.69,761.86
KOSPI,19930714,762.96,0.02,0.0,763.17,765.61,761.44
KOSPI,19930713,762.94,-6.13,-0.8,767.92,767.92,762.53
KOSPI,19930712,769.07,-0.8,-0.1,771.3,772.68,766.56
KOSPI,19930710,769.87,-0.59,-0.08,774.53,775.22,768.1
KOSPI,19930709,770.46,9.78,1.29,765.12,770.46,763.23
KOSPI,19930708,760.68,7.57,1.01,755.47,763.15,755.47
KOSPI,19930707,753.11,3.11,0.41,749.97,753.84,749.97
KOSPI,19930706,750.0,-2.78,-0.37,754.25,755.67,750.0
KOSPI,19930705,752.78,4.48,0.6,747.73,753.4,747.73
KOSPI,19930703,748.3,1.42,0.19,745.96,750.07,745.96
KOSPI,19930702,746.88,-6.38,-0.85,754.19,754.93,745.39
KOSPI,19930701,753.26,4.39,0.59,751.08,753.47,747.73
KOSPI,19930630,748.87,3.18,0.43,744.86,751.93,742.28
KOSPI,19930629,745.69,11.47,1.56,736.25,745.69,732.4
KOSPI,19930628,734.22,-15.05,-2.01,740.24,742.84,734.22
KOSPI,19930626,749.27,-10.74,-1.41,759.76,760.22,749.23
KOSPI,19930625,760.01,-2.94,-0.39,765.96,767.14,760.01
KOSPI,19930624,762.95,0.42,0.06,764.48,766.02,761.74
KOSPI,19930623,762.53,-8.09,-1.05,771.88,771.89,760.82
KOSPI,19930622,770.62,4.56,0.6,769.98,773.2,769.31
KOSPI,19930621,766.06,5.86,0.77,760.2,766.24,760.2
KOSPI,19930619,760.2,-1.89,-0.25,763.11,763.6,759.96
KOSPI,19930618,762.09,-0.45,-0.06,765.34,766.65,762.08
KOSPI,19930617,762.54,3.28,0.43,758.92,763.87,758.92
KOSPI,19930616,759.26,1.42,0.19,757.73,759.29,755.99
KOSPI,19930615,757.84,-1.63,-0.21,759.64,761.63,757.11
KOSPI,19930614,759.47,-6.39,-0.83,764.65,764.92,759.47
KOSPI,19930612,765.86,-2.62,-0.34,773.52,773.52,764.54
KOSPI,19930611,768.48,-4.91,-0.63,773.06,773.43,765.4
KOSPI,19930610,773.39,-3.86,-0.5,786.29,787.6,773.39
KOSPI,19930609,777.25,9.06,1.18,772.8,779.63,772.8
KOSPI,19930608,768.19,1.91,0.25,775.07,776.11,765.63
KOSPI,19930607,766.28,11.69,1.55,755.18,766.28,755.18
KOSPI,19930605,754.59,-5.56,-0.73,760.81,761.61,752.98
KOSPI,19930604,760.15,-3.0,-0.39,768.95,770.71,759.19
KOSPI,19930603,763.15,3.34,0.44,766.38,769.16,763.14
KOSPI,19930602,759.81,7.84,1.04,754.96,762.73,754.96
KOSPI,19930601,751.97,-0.34,-0.05,757.5,762.16,751.96
KOSPI,19930531,752.31,13.56,1.84,743.37,752.32,740.72
KOSPI,19930529,738.75,1.53,0.21,743.42,745.0,738.73
KOSPI,19930527,737.22,7.31,1.0,736.08,743.21,734.44
KOSPI,19930526,729.91,2.64,0.36,729.55,731.13,728.11
KOSPI,19930525,727.27,-6.64,-0.9,733.06,733.06,727.21
KOSPI,19930524,733.91,0.57,0.08,738.59,739.69,733.91
KOSPI,19930522,733.34,5.35,0.73,734.13,736.89,733.14
KOSPI,19930521,727.99,0.62,0.09,729.4,730.09,723.48
KOSPI,19930520,727.37,2.61,0.36,728.59,732.26,727.31
KOSPI,19930519,724.76,2.15,0.3,723.69,728.82,723.69
KOSPI,19930518,722.61,5.44,0.76,719.05,722.61,715.66
KOSPI,19930517,717.17,11.79,1.67,707.71,717.87,707.71
KOSPI,19930515,705.38,-1.63,-0.23,707.56,708.34,705.0
KOSPI,19930514,707.01,-3.6,-0.51,710.06,712.09,706.54
KOSPI,19930513,710.61,10.53,1.5,700.05,710.61,700.05
KOSPI,19930512,700.08,-1.28,-0.18,700.66,700.66,694.2
KOSPI,19930511,701.36,-2.86,-0.41,705.59,707.89,701.35
KOSPI,19930510,704.22,1.06,0.15,702.11,705.4,701.66
KOSPI,19930508,703.16,-0.69,-0.1,705.72,706.51,700.09
KOSPI,19930507,703.85,-6.95,-0.98,708.62,708.62,703.11
KOSPI,19930506,710.8,-9.03,-1.25,719.58,719.58,710.8
KOSPI,19930504,719.83,1.24,0.17,720.28,723.21,718.96
KOSPI,19930503,718.59,0.91,0.13,717.21,719.08,715.8
KOSPI,19930501,717.68,-3.89,-0.54,721.6,721.61,717.66
KOSPI,19930430,721.57,-3.19,-0.44,725.54,726.77,718.35
KOSPI,19930429,724.76,-3.65,-0.5,725.75,726.66,723.11
KOSPI,19930428,728.41,5.45,0.75,724.85,728.6,718.61
KOSPI,19930427,722.96,-7.96,-1.09,731.03,733.97,721.61
KOSPI,19930426,730.92,-3.26,-0.44,734.6,734.6,730.91
KOSPI,19930424,734.18,-1.52,-0.21,741.13,741.79,734.17
KOSPI,19930423,735.7,-1.89,-0.26,742.0,743.51,735.45
KOSPI,19930422,737.59,4.01,0.55,739.89,743.13,735.19
KOSPI,19930421,733.58,11.92,1.65,726.31,734.26,725.27
KOSPI,19930420,721.66,-4.1,-0.56,727.72,729.3,719.9
KOSPI,19930419,725.76,13.46,1.89,719.35,725.76,717.97
KOSPI,19930417,712.3,5.44,0.77,710.34,713.1,709.36
KOSPI,19930416,706.86,-9.9,-1.38,716.28,724.78,706.83
KOSPI,19930415,716.76,11.84,1.68,706.56,716.77,697.23
KOSPI,19930414,704.92,-15.6,-2.17,721.57,727.77,704.67
KOSPI,19930413,720.52,-0.44,-0.06,721.82,721.82,714.37
KOSPI,19930412,720.96,12.63,1.78,719.94,720.97,716.28
KOSPI,19930410,708.33,5.4,0.77,706.8,708.33,703.25
KOSPI,19930409,702.93,7.86,1.13,705.26,708.82,702.48
KOSPI,19930408,695.07,-4.42,-0.63,698.35,699.49,692.39
KOSPI,19930407,699.49,2.38,0.34,700.28,704.63,698.73
KOSPI,19930406,697.11,7.87,1.14,695.38,699.02,692.42
KOSPI,19930403,689.24,7.87,1.16,686.09,689.24,684.54
KOSPI,19930402,681.37,15.76,2.37,670.01,681.91,670.01
KOSPI,19930401,665.61,-1.14,-0.17,668.73,669.55,664.08
KOSPI,19930331,666.75,1.73,0.26,667.73,671.43,665.65
KOSPI,19930330,665.02,11.81,1.81,659.21,665.02,658.64
KOSPI,19930329,653.21,-3.27,-0.5,653.07,655.57,652.28
KOSPI,19930327,656.48,-2.54,-0.39,658.5,658.5,656.47
KOSPI,19930326,659.02,-3.67,-0.55,660.84,661.32,656.16
KOSPI,19930325,662.69,-3.97,-0.6,670.48,673.11,662.07
KOSPI,19930324,666.66,-0.29,-0.04,664.22,666.68,661.05
KOSPI,19930323,666.95,8.2,1.24,662.69,670.29,662.6
KOSPI,19930322,658.75,-10.0,-1.5,665.48,665.85,658.75
KOSPI,19930320,668.75,0.12,0.02,673.54,677.51,668.73
KOSPI,19930319,668.63,2.24,0.34,666.24,668.63,659.8
KOSPI,19930318,666.39,3.34,0.5,667.18,673.36,660.98
KOSPI,19930317,663.05,25.18,3.95,646.08,663.59,646.08
KOSPI,19930316,637.87,-7.86,-1.22,641.86,645.27,636.47
KOSPI,19930315,645.73,10.89,1.72,639.03,654.23,636.21
KOSPI,19930313,634.84,6.68,1.06,621.49,634.84,619.71
KOSPI,19930312,628.16,12.9,2.1,613.63,635.37,613.6
KOSPI,19930311,615.26,-10.97,-1.75,625.84,625.84,614.17
KOSPI,19930309,626.23,0.61,0.1,628.93,637.65,626.22
KOSPI,19930308,625.62,19.69,3.25,606.38,625.62,606.38
KOSPI,19930306,605.93,-9.64,-1.57,614.01,614.41,602.3
KOSPI,19930305,615.57,-6.65,-1.07,621.57,623.3,611.55
KOSPI,19930304,622.22,-10.77,-1.7,633.52,633.52,621.7
KOSPI,19930303,632.99,-0.74,-0.12,631.2,635.58,623.93
KOSPI,19930302,633.73,-9.23,-1.44,645.68,648.14,633.59
KOSPI,19930227,642.96,-1.74,-0.27,645.06,646.79,638.83
KOSPI,19930226,644.7,-10.91,-1.66,655.85,659.26,642.8
KOSPI,19930225,655.61,-17.2,-2.56,672.55,673.4,655.61
KOSPI,19930224,672.81,-3.81,-0.56,677.62,678.39,670.79
KOSPI,19930223,676.62,1.91,0.28,675.45,682.6,674.44
KOSPI,19930222,674.71,22.64,3.47,661.57,674.71,660.93
KOSPI,19930220,652.07,-2.45,-0.37,656.72,658.89,649.95
KOSPI,19930219,654.52,0.61,0.09,652.23,661.85,652.23
KOSPI,19930218,653.91,-11.21,-1.69,663.4,663.4,653.91
KOSPI,19930217,665.12,-7.1,-1.06,671.2,671.2,663.28
KOSPI,19930216,672.22,-5.3,-0.78,677.62,679.03,671.85
KOSPI,19930215,677.52,0.19,0.03,678.13,680.14,675.82
KOSPI,19930213,677.33,-6.07,-0.89,681.13,681.15,677.31
KOSPI,19930212,683.4,1.8,0.26,684.15,687.88,682.35
KOSPI,19930211,681.6,4.35,0.64,681.37,686.1,681.34
KOSPI,19930210,677.25,1.92,0.28,678.79,679.36,676.59
KOSPI,19930209,675.33,3.15,0.47,674.24,681.68,674.24
KOSPI,19930208,672.18,0.76,0.11,669.55,672.22,669.55
KOSPI,19930206,671.42,-5.89,-0.87,676.75,677.67,670.87
KOSPI,19930205,677.31,-6.73,-0.98,684.92,689.28,677.3
KOSPI,19930204,684.04,5.7,0.84,682.02,684.71,674.75
KOSPI,19930203,678.34,12.16,1.83,669.9,678.34,669.22
KOSPI,19930202,666.18,2.61,0.39,664.81,668.34,663.92
KOSPI,19930201,663.57,-6.99,-1.04,666.21,670.75,663.57
KOSPI,19930130,670.56,-9.4,-1.38,679.77,680.81,670.54
KOSPI,19930129,679.96,-7.83,-1.14,687.79,690.93,677.8
KOSPI,19930128,687.79,-6.78,-0.98,693.58,697.01,685.19
KOSPI,19930127,694.57,-7.93,-1.13,702.5,703.94,692.54
KOSPI,19930126,702.5,-5.11,-0.72,712.6,712.6,702.1
KOSPI,19930125,707.61,7.69,1.1,706.58,716.09,706.36
KOSPI,19930121,699.92,-0.08,-0.01,705.94,707.13,699.08
KOSPI,19930120,700.0,0.68,0.1,704.61,708.69,699.72
KOSPI,19930119,699.32,6.09,0.88,697.12,702.53,697.1
KOSPI,19930118,693.23,1.92,0.28,690.83,698.12,690.83
KOSPI,19930116,691.31,-1.98,-0.29,699.01,700.3,691.31
KOSPI,19930115,693.29,1.06,0.15,694.59,697.42,691.29
KOSPI,19930114,692.23,-13.7,-1.94,704.76,705.81,692.23
KOSPI,19930113,705.93,2.88,0.41,705.32,712.61,705.32
KOSPI,19930112,703.05,-5.37,-0.76,708.68,708.68,700.02
KOSPI,19930111,708.42,-1.35,-0.19,712.58,715.53,707.96
KOSPI,19930109,709.77,5.27,0.75,717.96,719.54,709.73
KOSPI,19930108,704.5,7.55,1.08,702.63,706.06,699.63
KOSPI,19930107,696.95,8.55,1.24,693.4,701.59,691.97
KOSPI,19930106,688.4,-2.39,-0.35,693.67,693.74,687.94
KOSPI,19930105,690.79,-6.62,-0.95,697.8,699.04,690.57
KOSPI,19930104,697.41,18.97,2.8,685.51,697.41,685.51
KOSPI,19921228,678.44,-9.49,-1.38,696.23,696.28,678.42
KOSPI,19921226,687.93,12.57,1.86,683.3,687.94,681.74
KOSPI,19921224,675.36,4.93,0.74,678.84,679.81,673.55
KOSPI,19921223,670.43,13.42,2.04,663.2,670.83,663.2
KOSPI,19921222,657.01,3.55,0.54,654.83,657.01,651.92
KOSPI,19921221,653.46,-9.85,-1.48,660.59,660.65,653.42
KOSPI,19921219,663.31,2.71,0.41,683.48,683.48,663.3
KOSPI,19921217,660.6,6.51,1.0,659.31,660.6,651.12
KOSPI,19921216,654.09,3.88,0.6,654.33,656.28,652.36
KOSPI,19921215,650.21,-1.02,-0.16,652.41,652.54,645.7
KOSPI,19921214,651.23,3.95,0.61,653.6,659.56,650.21
KOSPI,19921212,647.28,1.58,0.24,645.46,652.54,645.46
KOSPI,19921211,645.7,3.67,0.57,643.03,652.59,642.0
KOSPI,19921210,642.03,21.29,3.43,622.8,642.03,622.8
KOSPI,19921209,620.74,-4.87,-0.78,623.73,624.73,619.33
KOSPI,19921208,625.61,9.4,1.53,622.58,627.67,621.13
KOSPI,19921207,616.21,-7.04,-1.13,614.64,619.9,612.12
KOSPI,19921205,623.25,-12.03,-1.89,632.1,632.1,623.24
KOSPI,19921204,635.28,-3.65,-0.57,638.69,643.03,633.34
KOSPI,19921203,638.93,-11.27,-1.73,652.54,653.34,638.26
KOSPI,19921202,650.2,-9.73,-1.47,656.78,659.61,650.18
KOSPI,19921201,659.93,-3.43,-0.52,665.93,665.93,654.97
KOSPI,19921130,663.36,10.42,1.6,659.34,663.36,655.37
KOSPI,19921128,652.94,2.09,0.32,656.27,659.13,652.91
KOSPI,19921127,650.85,-10.09,-1.53,663.2,664.46,649.49
KOSPI,19921126,660.94,8.47,1.3,652.23,666.06,652.23
KOSPI,19921125,652.47,-2.58,-0.39,660.78,660.78,651.04
KOSPI,19921124,655.05,-14.41,-2.15,678.17,678.17,654.93
KOSPI,19921123,669.46,15.38,2.35,666.75,670.98,662.1
KOSPI,19921121,654.08,18.53,2.92,650.24,655.58,650.24
KOSPI,19921120,635.55,3.06,0.48,636.11,649.2,632.24
KOSPI,19921119,632.49,11.24,1.81,623.82,635.12,621.74
KOSPI,19921118,621.25,-10.17,-1.61,625.32,635.33,619.04
KOSPI,19921117,631.42,14.78,2.4,625.0,635.68,624.7
KOSPI,19921116,616.64,-15.64,-2.47,625.27,628.06,615.12
KOSPI,19921114,632.28,-20.69,-3.17,651.19,659.03,632.28
KOSPI,19921113,652.97,15.98,2.51,633.95,652.99,631.36
KOSPI,19921112,636.99,-21.97,-3.33,657.95,661.14,636.58
KOSPI,19921111,658.96,-17.9,-2.64,678.16,680.43,657.91
KOSPI,19921110,676.86,-9.95,-1.45,684.74,687.03,669.1
KOSPI,19921109,686.81,22.46,3.38,678.53,687.1,668.77
KOSPI,19921107,664.35,19.41,3.01,656.54,664.37,656.54
KOSPI,19921106,644.94,13.63,2.16,643.11,650.41,641.62
KOSPI,19921105,631.31,12.31,1.99,627.75,636.3,623.26
KOSPI,19921104,619.0,13.48,2.23,611.16,619.0,604.91
KOSPI,19921103,605.52,-16.45,-2.64,617.64,617.64,604.16
KOSPI,19921102,621.97,6.39,1.04,619.63,627.33,619.63
KOSPI,19921031,615.58,5.49,0.9,611.8,615.61,609.11
KOSPI,19921030,610.09,4.31,0.71,614.79,615.22,604.37
KOSPI,19921029,605.78,20.44,3.49,589.52,608.31,585.11
KOSPI,19921028,585.34,1.24,0.21,581.96,590.35,572.08
KOSPI,19921027,584.1,1.36,0.23,595.35,602.82,575.01
KOSPI,19921026,582.74,24.88,4.46,570.44,582.74,570.44
KOSPI,19921024,557.86,-13.48,-2.36,561.7,571.12,557.56
KOSPI,19921023,571.34,2.37,0.42,573.79,577.96,569.4
KOSPI,19921022,568.97,9.26,1.65,565.13,571.29,560.99
KOSPI,19921021,559.71,19.26,3.56,544.91,559.71,544.91
KOSPI,19921020,540.45,0.75,0.14,541.77,542.45,535.26
KOSPI,19921019,539.7,13.25,2.52,532.15,544.51,532.15
KOSPI,19921017,526.45,7.54,1.45,519.52,527.02,519.52
KOSPI,19921016,518.91,-2.94,-0.56,520.65,523.97,518.61
KOSPI,19921015,521.85,-3.11,-0.59,526.66,526.97,521.85
KOSPI,19921014,524.96,10.57,2.05,515.93,524.96,515.59
KOSPI,19921013,514.39,-0.51,-0.1,516.38,518.82,513.6
KOSPI,19921012,514.9,-10.87,-2.07,518.17,520.41,514.5
KOSPI,19921010,525.77,1.5,0.29,522.15,526.64,520.84
KOSPI,19921009,524.27,5.84,1.13,520.39,524.27,518.74
KOSPI,19921008,518.43,-5.95,-1.13,524.99,534.44,518.43
KOSPI,19921007,524.38,16.62,3.27,508.78,524.85,508.4
KOSPI,19921006,507.76,5.54,1.1,499.83,507.76,499.83
KOSPI,19921005,502.22,-10.9,-2.12,511.93,512.19,502.21
KOSPI,19921002,513.12,4.36,0.86,508.0,513.15,508.0
KOSPI,19921001,508.76,-5.06,-0.98,512.52,513.54,508.73
KOSPI,19920930,513.82,-0.29,-0.06,515.18,515.78,513.33
KOSPI,19920929,514.11,-1.93,-0.37,515.09,516.75,510.81
KOSPI,19920928,516.04,-8.19,-1.56,522.19,522.26,516.03
KOSPI,19920926,524.23,-1.34,-0.25,526.36,527.4,524.22
KOSPI,19920925,525.57,2.22,0.42,524.81,526.26,522.76
KOSPI,19920924,523.35,-1.0,-0.19,525.62,528.23,519.96
KOSPI,19920923,524.35,5.19,1.0,520.66,526.13,520.66
KOSPI,19920922,519.16,-2.38,-0.46,517.81,524.68,510.85
