순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
88,026960,동서,"29,350","-650","-2.2","116,685","3,438,625,500","29,800","29,800","29,350","2,926,195,000,000","0.15","99,700,000","5,473,792","5.49",
89,241560,두산밥캣,"29,150","-1,750","-5.7","845,881","25,032,229,750","29,950","30,850","28,800","2,922,263,188,900","0.15","100,249,166","21,338,524","21.29",
90,011200,HMM,"8,860","40","0.4","11,026,074","97,198,822,900","8,880","9,080","8,460","2,894,795,221,780","0.15","326,726,323","24,137,965","7.39",
91,016360,삼성증권,"32,400","-700","-2.1","450,078","14,663,116,450","32,600","33,100","32,250","2,893,320,000,000","0.15","89,300,000","22,916,190","25.66",
92,035760,CJ ENM,"131,100","700","0.5","1,202,580","164,009,902,100","131,000","133,000","129,700","2,874,912,089,400","0.15","21,929,154","4,486,844","20.46",
93,003410,쌍용양회,"5,620","0","0.0","794,724","4,456,566,180","5,570","5,650","5,510","2,831,690,923,900","0.15","503,859,595","14,492,713","2.88",
94,000210,대림산업,"81,300","-1,200","-1.4","232,852","19,102,702,900","82,000","84,000","80,400","2,829,240,000,000","0.15","34,800,000","13,305,340","38.23",
95,095700,제넥신,"113,100","3,600","3.3","895,962","99,772,316,800","107,500","115,000","105,100","2,743,852,710,300","0.14","24,260,413","2,786,506","11.49",
96,036460,한국가스공사,"29,400","50","0.2","988,099","28,390,663,800","28,950","29,450","28,200","2,714,002,200,000","0.14","92,313,000","8,041,031","8.71",
97,011790,SKC,"71,500","600","0.8","313,618","22,558,712,600","69,800","73,700","69,600","2,683,720,682,500","0.14","37,534,555","3,281,258","8.74",
98,005940,NH투자증권,"9,450","-330","-3.4","1,889,887","18,036,012,050","9,640","9,660","9,450","2,659,313,982,150","0.14","281,408,887","39,962,176","14.20",
99,263750,펄어비스,"202,900","2,600","1.3","38,193","7,665,535,500","201,400","202,900","196,700","2,653,901,565,000","0.14","13,079,850","3,017,212","23.07",
100,007070,GS리테일,"34,300","-50","-0.2","290,741","9,959,277,200","33,950","34,600","33,600","2,641,100,000,000","0.14","77,000,000","12,239,530","15.90",
101,032500,케이엠더블유,"63,900","1,600","2.6","673,465","42,855,172,000","62,000","64,800","61,500","2,544,554,423,700","0.13","39,820,883","3,707,424","9.31",
102,247540,에코프로비엠,"119,500","5,500","4.8","323,792","38,326,921,000","112,600","122,200","111,800","2,513,702,337,000","0.13","21,035,166","1,341,308","6.38",
103,051915,LG화학우,"321,500","-500","-0.2","33,202","10,640,948,500","319,000","322,000","315,500","2,471,949,200,000","0.13","7,688,800","4,438,905","57.73",
104,023530,롯데쇼핑,"86,000","-2,000","-2.3","195,710","16,922,878,800","87,500","87,800","85,700","2,432,832,930,000","0.13","28,288,755","3,241,906","11.46",
105,042660,대우조선해양,"22,250","-400","-1.8","190,382","4,249,636,650","22,400","22,550","22,100","2,385,327,982,000","0.12","107,205,752","9,607,469","8.96",
106,081660,휠라홀딩스,"39,100","-1,250","-3.1","378,253","14,906,931,050","40,000","40,050","38,900","2,375,411,880,200","0.12","60,752,222","27,640,280","45.50",
107,000080,하이트진로,"33,750","-200","-0.6","421,978","14,184,366,900","33,850","34,400","32,800","2,367,009,371,250","0.12","70,133,611","7,453,915","10.63",
108,030000,제일기획,"20,550","-50","-0.2","234,422","4,824,494,600","20,250","20,850","20,100","2,364,097,173,750","0.12","115,041,225","35,787,732","31.11",
109,145020,휴젤,"185,800","-3,200","-1.7","171,007","32,068,760,000","185,500","192,600","179,600","2,354,111,083,000","0.12","12,670,135","8,982,699","70.90",
110,009240,한샘,"99,300","-700","-0.7","42,511","4,229,260,400","98,500","101,000","98,200","2,336,919,050,400","0.12","23,533,928","5,493,755","23.34",
111,001040,CJ,"78,500","-600","-0.8","67,956","5,337,083,700","79,100","79,200","78,200","2,290,394,343,000","0.12","29,176,998","5,497,120","18.84",
112,039490,키움증권,"103,500","-1,000","-1.0","51,311","5,337,599,000","102,500","106,000","102,000","2,289,289,797,000","0.12","22,118,742","5,604,057","25.34",
113,036490,SK머티리얼즈,"215,300","2,200","1.0","38,090","8,207,495,900","213,000","221,200","211,000","2,270,913,996,900","0.12","10,547,673","1,576,311","14.94",
114,008560,메리츠증권,"3,335","-50","-1.5","1,747,918","5,816,651,640","3,360","3,365","3,280","2,254,332,359,545","0.12","675,961,727","85,373,702","12.63",
115,006360,GS건설,"28,000","50","0.2","578,641","16,024,059,250","27,650","28,000","27,300","2,242,738,512,000","0.12","80,097,804","22,230,410","27.75",
116,001450,현대해상,"24,850","-1,350","-5.2","410,185","10,366,459,550","25,950","26,100","24,650","2,221,590,000,000","0.12","89,400,000","36,736,320","41.09",
117,253450,스튜디오드래곤,"78,600","500","0.6","158,639","12,499,430,100","78,700","79,700","78,200","2,210,782,200,000","0.12","28,127,000","2,629,980","9.35",
118,336260,두산퓨얼셀,"39,550","400","1.0","1,666,171","67,552,247,800","39,550","42,000","38,950","2,194,776,863,300","0.11","55,493,726","5,978,577","10.77",
119,047810,한국항공우주,"22,400","-300","-1.3","277,656","6,241,789,100","22,600","22,700","22,400","2,183,442,396,800","0.11","97,475,107","13,964,614","14.33",
120,282330,BGF리테일,"125,000","-4,000","-3.1","41,325","5,201,557,000","127,000","128,000","124,500","2,160,488,250,000","0.11","17,283,906","5,380,267","31.13",
121,004170,신세계,"212,000","-6,000","-2.8","141,381","30,152,667,500","216,000","216,500","210,500","2,087,178,372,000","0.11","9,845,181","2,575,263","26.16",
122,028050,삼성엔지니어링,"10,550","-200","-1.9","1,037,677","10,978,533,150","10,600","10,850","10,450","2,067,800,000,000","0.11","196,000,000","56,540,720","28.85",
123,007310,오뚜기,"554,000","-5,000","-0.9","3,269","1,815,114,000","557,000","560,000","553,000","2,034,277,474,000","0.11","3,671,981","628,468","17.12",
124,235980,메드팩토,"98,700","2,100","2.2","404,153","40,147,895,300","95,500","103,500","94,700","2,007,048,905,400","0.11","20,334,842","952,908","4.69",
125,028670,팬오션,"3,735","-90","-2.4","2,507,580","9,501,019,475","3,775","3,855","3,715","1,996,615,988,145","0.10","534,569,207","62,903,976","11.77",
126,005385,현대차우,"81,600","1,000","1.2","77,284","6,328,001,100","80,800","83,000","80,600","1,987,505,496,000","0.10","24,356,685","13,344,751","54.79",
127,020150,일진머티리얼즈,"41,900","-250","-0.6","467,636","19,693,659,000","41,750","42,900","41,050","1,932,043,986,500","0.10","46,110,835","3,578,493","7.76",
128,000880,한화,"25,450","-100","-0.4","216,260","5,485,900,200","25,100","25,750","24,950","1,907,699,805,750","0.10","74,958,735","14,294,224","19.07",
129,042670,두산인프라코어,"8,530","-20","-0.2","1,997,906","17,043,908,070","8,490","8,630","8,400","1,828,835,275,520","0.10","214,400,384","7,344,837","3.43",
130,138930,BNK금융지주,"5,600","-210","-3.6","2,009,504","11,358,174,580","5,720","5,790","5,550","1,825,237,377,600","0.10","325,935,246","152,142,384","46.68",
131,006260,LS,"55,400","900","1.6","192,630","10,633,860,900","53,500","56,500","52,600","1,783,880,000,000","0.09","32,200,000","3,784,765","11.75",
132,004370,농심,"287,000","-2,500","-0.9","23,166","6,657,417,000","288,500","290,000","285,000","1,745,718,254,000","0.09","6,082,642","1,168,122","19.20",
133,058470,리노공업,"113,900","1,500","1.3","81,473","9,287,129,800","112,400","116,700","111,500","1,736,105,943,000","0.09","15,242,370","6,518,778","42.77",
134,357780,솔브레인,"217,700","1,700","0.8","54,300","11,759,326,500","215,200","219,000","210,500","1,693,393,818,200","0.09","7,778,566","1,716,928","22.07",
135,047050,포스코인터내셔널,"13,650","-300","-2.2","504,961","6,915,940,600","13,750","13,900","13,600","1,684,070,783,850","0.09","123,375,149","19,314,551","15.66",
136,200130,콜마비앤에이치,"56,700","1,200","2.2","198,871","11,195,173,400","54,700","57,500","54,300","1,675,119,738,600","0.09","29,543,558","1,917,474","6.49",
137,204320,만도,"35,500","700","2.0","1,265,378","45,461,300,750","34,700","36,900","34,250","1,666,977,760,000","0.09","46,957,120","10,028,621","21.36",
138,185750,종근당,"153,000","-7,000","-4.4","67,973","10,546,325,000","155,500","158,500","153,000","1,665,509,805,000","0.09","10,885,685","1,512,725","13.90",
139,000060,메리츠화재,"14,650","-500","-3.3","330,214","4,894,050,450","14,950","15,150","14,500","1,665,412,000,000","0.09","113,680,000","13,018,657","11.45",
140,112610,씨에스윈드,"96,300","2,100","2.2","289,777","27,773,837,500","92,700","98,400","91,000","1,664,614,354,500","0.09","17,285,715","1,514,439","8.76",
141,064350,현대로템,"15,150","-150","-1.0","921,248","14,092,382,050","15,250","15,500","15,100","1,653,505,738,950","0.09","109,142,293","3,780,546","3.46",
142,268600,셀리버리,"201,300","1,300","0.6","101,267","20,428,402,500","200,100","205,000","199,700","1,642,025,639,100","0.09","8,157,107","587,217","7.20",
143,014680,한솔케미칼,"140,000","-500","-0.4","52,865","7,381,603,500","140,500","143,000","135,500","1,581,327,300,000","0.08","11,295,195","3,824,965","33.86",
144,004800,효성,"74,900","-1,400","-1.8","49,797","3,740,905,000","75,400","75,800","74,600","1,578,219,772,500","0.08","21,071,025","1,174,386","5.57",
145,017800,현대엘리베이,"38,000","-650","-1.7","201,836","7,680,272,550","38,550","38,550","37,800","1,550,977,258,000","0.08","40,815,191","9,791,910","23.99",
146,003000,부광약품,"23,850","50","0.2","848,201","20,046,054,550","23,500","24,200","22,850","1,546,385,775,300","0.08","64,837,978","4,708,827","7.26",
147,010120,LS ELECTRIC,"51,500","-1,000","-1.9","147,462","7,599,219,000","52,000","52,200","50,800","1,545,000,000,000","0.08","30,000,000","4,105,259","13.68",
148,051905,LG생활건강우,"715,000","5,000","0.7","104,139","66,467,718,000","710,000","715,000","705,000","1,501,283,355,000","0.08","2,099,697","1,825,413","86.94",
149,009420,한올바이오파마,"28,600","-400","-1.4","309,116","8,901,366,650","28,500","29,550","28,350","1,494,082,246,800","0.08","52,240,638","3,350,719","6.41",
150,060250,NHN한국사이버결제,"64,800","1,400","2.2","111,695","7,188,582,300","62,700","65,800","62,700","1,488,546,266,400","0.08","22,971,393","8,214,731","35.76",
151,140410,메지온,"169,000","400","0.2","55,506","9,379,550,400","167,800","171,100","167,100","1,471,305,888,000","0.08","8,705,952","1,548,424","17.79",
152,240810,원익IPS,"29,950","0","0.0","297,904","8,913,955,250","29,450","30,250","29,300","1,470,062,834,950","0.08","49,083,901","13,127,305","26.74",
153,000240,한국테크놀로지그룹,"15,750","0","0.0","321,335","5,065,606,950","15,500","16,050","15,300","1,465,067,724,750","0.08","93,020,173","5,824,442","6.26",
154,002380,KCC,"162,000","0","0.0","71,356","11,562,723,500","162,000","164,000","160,500","1,439,608,302,000","0.08","8,886,471","1,079,762","12.15",
155,010060,OCI,"60,300","200","0.3","199,414","11,993,932,900","59,100","61,200","58,500","1,438,117,071,300","0.08","23,849,371","3,949,998","16.56",
156,069960,현대백화점,"61,300","-3,200","-5.0","344,771","21,420,998,700","63,600","64,400","61,000","1,434,569,633,300","0.08","23,402,441","3,678,431","15.72",
157,007700,F&F,"93,000","-1,600","-1.7","25,286","2,375,627,100","94,600","95,800","92,600","1,432,200,000,000","0.08","15,400,000","1,807,057","11.73",
158,078340,컴투스,"111,300","-2,700","-2.4","64,255","7,197,819,500","114,100","114,400","111,000","1,432,032,546,000","0.08","12,866,420","4,522,473","35.15",
159,000990,DB하이텍,"31,550","500","1.6","704,268","22,233,848,400","30,700","32,300","30,350","1,400,775,451,400","0.07","44,398,588","13,141,135","29.60",
160,278280,천보,"139,200","5,000","3.7","192,986","26,495,390,300","131,200","141,600","130,300","1,392,000,000,000","0.07","10,000,000","537,658","5.38",
161,005290,동진쎄미켐,"26,950","1,700","6.7","1,390,445","36,752,100,850","25,000","27,350","24,750","1,385,620,613,300","0.07","51,414,494","5,128,804","9.98",
162,088350,한화생명,"1,590","-105","-6.2","11,722,971","19,024,328,535","1,680","1,680","1,585","1,380,962,700,000","0.07","868,530,000","65,310,387","7.52",
163,181710,NHN,"70,400","-1,400","-2.0","76,199","5,425,475,500","71,200","72,300","70,000","1,377,377,760,000","0.07","19,565,025","2,191,179","11.20",
164,007570,일양약품,"70,400","-900","-1.3","264,182","18,664,014,600","70,000","71,700","69,700","1,343,630,745,600","0.07","19,085,664","1,508,747","7.91",
165,307950,현대오토에버,"63,300","-300","-0.5","143,804","9,196,692,500","63,400","65,400","63,000","1,329,300,000,000","0.07","21,000,000","289,033","1.38",
166,294870,HDC현대산업개발,"19,950","-50","-0.2","308,175","6,155,204,550","19,900","20,200","19,700","1,314,851,233,500","0.07","65,907,330","5,447,639","8.27",
167,012450,한화에어로스페이스,"25,950","-650","-2.4","299,745","7,808,618,600","26,200","26,300","25,800","1,313,848,500,000","0.07","50,630,000","8,291,526","16.38",
168,056190,에스에프에이,"36,500","-550","-1.5","265,783","9,700,246,400","36,800","37,200","34,500","1,310,669,740,000","0.07","35,908,760","6,949,378","19.35",
169,003090,대웅,"22,500","50","0.2","329,564","7,509,451,200","22,450","23,550","21,600","1,308,194,550,000","0.07","58,141,980","4,485,849","7.72",
170,003520,영진약품,"7,070","80","1.1","1,600,812","11,294,384,650","6,890","7,230","6,810","1,293,051,608,170","0.07","182,892,731","9,255,597","5.06",
